,duration,vehicle_in,vehicle_out
0,2066.301390454716,5322,2699
1,1956.5412207115996,6914,4827
2,1753.5704871430416,7739,5812
3,1627.315491259795,8295,6673
4,1469.2086272695733,8647,6981
5,1412.4394832275611,8824,7243
6,1317.5048192771085,8300,7011
7,1337.856416772554,8657,7367
8,1345.1452313034852,8063,6673
9,1281.2279042615294,8565,7334
10,1243.075774840474,8776,7455
11,1153.7413832458342,8762,7655
12,1138.2041550603528,8616,7542
13,1106.3342946129887,8669,7636
14,1064.486737857389,8709,7696
15,977.3635965392618,9131,8181
16,1022.2545394154118,9032,8097
17,1032.1260826663743,9121,8126
18,1056.0287143789428,9194,8123
19,1021.58,9150,8173
20,1056.7567745474494,9115,8009
21,1121.7246165901713,8933,7851
22,1098.375224416517,8912,7856
23,1097.6862065229168,9229,8103
24,1052.3871346276935,9374,8270
25,1062.1547631833316,9311,8175
26,1048.9243643385903,9321,8299
27,1046.246110630942,9256,8137
28,1155.6135589370883,8806,7638
29,1083.2470273165507,9335,8151
30,1068.5723209477653,9285,8137
31,1054.8107353730543,9315,8260
32,1106.6539018145386,8983,7880
33,1065.7835649414596,9139,8128
34,1070.389529030093,8939,7951
35,1039.291808312315,9119,8157
36,1110.1725468577729,9070,7969
37,1089.4039662539717,9127,8022
38,1113.3108322026233,8844,7786
39,1076.7892976588628,8970,8041
40,1134.6596590909091,8800,7720
41,1072.4303200449185,8905,7890
42,976.8912549994595,9251,8388
43,923.5245583800087,9284,8572
44,978.2395509115162,8996,8264
45,1062.4779728386884,9057,8094
46,1052.6623547467661,9122,8145
47,1053.2405337962462,9217,8193
48,1117.6792618629174,9104,7890
49,1066.7877651596314,9334,8300
50,1118.499615173172,9095,7917
51,1037.1005775307835,9177,8359
52,1036.851532153647,9268,8296
53,933.831836381344,9241,8552
54,1068.2929327031286,8886,7977
55,1009.880866029234,9099,8260
56,984.5088024342534,9202,8360
57,1025.5562045404452,9074,8235
58,1055.847054959492,9134,8240
59,1033.0472581364245,8972,8179
60,981.2689526730937,9128,8347
61,884.4199595868882,8908,8274
62,966.3802368940558,9118,8400
63,946.0901693424236,9094,8429
64,975.0354377930433,9171,8383
65,1029.6483455474129,9006,8098
66,1128.830619629127,8844,7762
67,1002.1342725071538,9086,8344
68,1073.0660366870484,8995,8002
69,956.1170246873999,9357,8670
70,868.4078060447923,9198,8502
71,944.2763483690386,9289,8604
72,919.5555915721231,9255,8509
73,909.8314497901194,9291,8577
74,835.4038820046057,9119,8483
75,825.7230464886251,9099,8498
76,833.5679553170518,9131,8420
77,873.670884695102,9167,8483
78,863.002188423241,9139,8422
79,876.6127799016931,9155,8433
