,duration,vehicle_in,vehicle_out
0,1561.1899337748343,3775,2017
1,1458.1191034662497,3837,2220
2,1293.7080402010051,3980,2466
3,1366.2202104232933,4087,2488
4,1196.1505250875146,4285,3023
5,1140.9926601423488,4496,3132
6,589.2709464701319,5156,4692
7,684.0663544106167,5124,4464
8,608.1681826978904,5167,4595
9,478.5261029411765,5440,5009
10,351.8373030414071,5458,5218
11,304.700290275762,5512,5367
12,289.04787812840044,5514,5381
13,288.4824832092939,5509,5365
14,288.51612903225805,5518,5382
15,281.2757119535643,5513,5377
16,321.5055323780156,5513,5368
17,306.2951206239797,5513,5369
18,287.926409280406,5517,5378
19,300.02773749093546,5516,5374
20,305.8810947978974,5517,5376
21,286.7929659173314,5516,5382
22,282.561887477314,5510,5369
23,304.3216618287373,5512,5375
24,289.2342701722575,5515,5376
25,270.26251814223514,5512,5383
26,296.68981145757795,5516,5376
27,258.0627949183303,5510,5378
28,251.7511788175553,5514,5399
29,249.07549909255897,5510,5399
30,249.63450027208415,5513,5391
31,249.11915125136017,5514,5406
32,247.77008159564824,5515,5388
33,252.74655547498188,5516,5392
34,249.88219277545835,5509,5392
35,242.26179245283018,5512,5398
36,243.64568214804063,5512,5395
37,242.62227866473148,5512,5400
38,240.45312783318224,5515,5394
39,243.45068890500363,5516,5394
40,242.6497277676951,5510,5387
41,243.95447124977326,5513,5400
42,246.8933236574746,5512,5401
43,243.37624660018133,5515,5398
44,242.62772133526852,5512,5395
45,242.78919702736994,5517,5398
46,240.54545454545453,5511,5398
47,241.38545256666063,5513,5402
48,240.35273848385927,5514,5401
49,237.49029918404352,5515,5406
50,235.74909288824384,5512,5402
51,236.06183136899367,5515,5395
52,234.4571013966987,5513,5397
53,235.16067538126362,5508,5399
54,233.8709618874773,5510,5404
55,232.22157751586582,5515,5414
56,233.6464609800363,5510,5396
57,232.33605516240246,5511,5403
58,231.35116026105874,5516,5407
59,230.5943789664551,5515,5404
60,231.573398657231,5511,5406
61,231.9261744966443,5513,5402
62,231.00961364048612,5513,5406
63,231.08076225045372,5510,5401
64,231.4034833091437,5512,5403
65,229.31240928882437,5512,5404
66,230.7586956521739,5520,5413
67,228.93649065505352,5511,5411
68,228.97932910244788,5515,5407
69,229.43974591651542,5510,5403
70,229.78511796733213,5510,5405
71,228.34826773081807,5513,5407
72,228.80736441139126,5513,5402
73,228.7372527671929,5511,5404
74,229.03867804612312,5507,5399
75,229.84641885766092,5515,5404
76,228.89342033713976,5517,5414
77,228.74515135037157,5517,5406
78,229.34342701722574,5515,5407
79,229.80975698222707,5514,5402
