,duration,vehicle_in,vehicle_out
0,2407.516512784091,5632,2120
1,2199.990919916642,6718,3448
2,2162.9542625169147,7390,4339
3,1834.7039892725445,8949,6353
4,1706.368375576037,10416,8461
5,1691.940684483753,10402,8114
6,1599.75530102234,10564,8280
7,1641.5803433641975,10368,8086
8,1506.0941478244347,10526,8648
9,1477.6757015611531,10441,8547
10,1481.0840968270807,10369,8616
11,1415.6701871410044,10794,8968
12,1407.621181450129,10868,9067
13,1435.4926716141001,10780,8969
14,1467.160702293006,10423,8609
15,1412.1821496945938,10969,9240
16,1419.2284506524536,10882,9078
17,1366.6603790861643,10921,9081
18,1386.076923076923,10790,8941
19,1404.6089421825618,10758,8877
20,1395.8144892672094,10808,8975
21,1453.5026758050888,10651,8796
22,1563.8148726456525,10247,8166
23,1472.311604984192,10754,8795
24,1459.8609253321117,10915,8962
25,1432.9692433315188,11022,9011
26,1426.637835881661,11053,9209
27,1450.6551884597486,10745,8807
28,1409.9750363108205,11016,9303
29,1339.4495512646179,11031,9325
30,1344.9311374536242,11051,9322
31,1319.4081540815407,11111,9490
32,1370.9377087659113,11077,9427
33,1367.089117778773,11165,9338
34,1412.370200257211,10886,9109
35,1406.0083801455014,10859,9059
36,1401.5064708581917,10895,9126
37,1379.7008818983543,10999,9205
38,1332.0034977578475,11150,9309
39,1351.5490143608956,11211,9521
40,1310.7345454545455,11275,9507
41,1351.1816388739467,11154,9439
42,1343.1266863218082,11193,9531
43,1316.3321532879015,11299,9700
44,1296.4102789756225,11363,9681
45,1349.4153450872686,11287,9534
46,1343.86793118659,11335,9596
47,1362.2664344408718,11196,9444
48,1373.7077073517646,11249,9442
49,1367.014742673338,11192,9358
50,1326.8488341399031,11365,9596
51,1365.1030259365994,11104,9315
52,1377.1522096420745,10952,9170
53,1421.1260442486,10893,9116
54,1478.945096517606,10309,8480
55,1440.164840267459,10768,8942
56,1389.787976961843,11112,9351
57,1439.2321594068583,10790,9023
58,1439.8621542407034,10918,9097
59,1425.6464480874317,10980,9185
60,1422.906983087834,10998,9210
61,1507.7085866261398,10528,8694
62,1443.3127765486727,10848,9070
63,1487.0396422974095,10847,9011
64,1531.0023371038608,10697,8759
65,1498.5516074450084,10638,8779
66,1501.7810567734682,10674,8863
67,1508.2331002331002,10725,8920
68,1501.6066400304414,10512,8587
69,1509.9257153509182,10729,8834
70,1546.649279538905,10410,8509
71,1501.204371996608,10613,8774
72,1523.4408964124266,10397,8556
73,1536.5758007793936,10521,8671
74,1511.9635491606714,10425,8639
75,1513.969960696238,10686,8810
76,1475.1108317034552,10737,8848
77,1484.3435588685015,10464,8601
78,1522.1164772727273,10560,8569
79,1467.3320397539044,10565,8630
