,duration,vehicle_in,vehicle_out
0,1282.1245607184694,5122,3217
1,1110.9489212612946,5423,3985
2,1001.9488117001828,5470,4492
3,590.8829339378239,6176,5447
4,521.0331691297208,6090,5537
5,540.2859509609012,6036,5472
6,631.1518786382078,5669,4906
7,714.2839244750309,5667,4924
8,377.802598225602,6312,6012
9,435.48978298748614,6313,6070
10,430.40643321185235,6311,6079
11,381.7123417721519,6320,6000
12,728.4842553191489,5875,4806
13,441.4300847457627,6136,5782
14,450.59644255874673,6128,5761
15,364.6995673770229,6241,6018
16,360.96595946801773,6316,6067
17,354.42521061834367,6291,6026
18,380.1351822503962,6310,6053
19,326.8496752732457,6313,6144
20,382.6831951530612,6272,6016
21,360.6871419478039,6284,6071
22,352.36259723765676,6299,6066
23,315.90855691379585,6299,6098
24,323.6947435085497,6316,6153
25,318.1927825261159,6318,6161
26,309.1617856577489,6317,6148
27,277.6017727128838,6318,6170
28,287.65373039759226,6313,6162
29,281.48210326259107,6314,6150
30,279.1739199240386,6319,6165
31,295.95594992869593,6311,6152
32,279.59689677010766,6316,6160
33,272.9775245330801,6318,6181
34,275.27385103011096,6310,6169
35,276.4391132224861,6315,6179
36,282.81854199683045,6310,6172
37,286.92045634606245,6311,6168
38,290.7720576587993,6313,6175
39,274.3918683752571,6321,6188
40,275.1674853430518,6311,6179
41,274.775842963432,6317,6177
42,268.30158478605387,6310,6174
43,269.605796642382,6314,6174
44,270.4692746278112,6314,6179
45,263.4075071270193,6314,6177
46,261.20345155161493,6316,6183
47,258.847932837003,6313,6182
48,254.83127376425855,6312,6189
49,248.98955034832173,6316,6194
50,251.29257088547442,6313,6187
51,250.35825150459297,6314,6196
52,250.53287909998414,6311,6184
53,250.44361735825152,6314,6198
54,250.07615579480685,6316,6190
55,250.40651692502374,6322,6198
56,247.21551860649248,6315,6190
57,247.61036285850102,6311,6188
58,247.47198480531813,6318,6200
59,246.15787806809183,6315,6196
60,248.53776722090262,6315,6193
61,247.91714195183778,6312,6192
62,249.11927768097576,6313,6186
63,247.01077483758516,6311,6182
64,246.90155112377334,6318,6201
65,247.3400854565596,6319,6198
66,247.57712387280495,6321,6202
67,247.8088980367321,6316,6198
68,245.89941390780928,6313,6190
69,246.56943784639748,6315,6192
70,246.12955337345582,6314,6193
71,247.3222433460076,6312,6193
72,246.71797717184526,6308,6183
73,246.18419385492555,6314,6188
74,247.09150015857912,6306,6180
75,246.07588719898607,6312,6188
76,244.51884103863205,6316,6197
77,245.57817202597815,6313,6188
78,244.45890736342042,6315,6192
79,245.4722178249169,6317,6191
