,duration,vehicle_in,vehicle_out
0,1099.5387289936257,5177,3920
1,1103.2778935404433,5279,4107
2,1208.147134642078,5043,3895
3,1056.6126812941613,5378,4154
4,1152.4892337536373,5155,3734
5,1153.980792079208,5050,3556
6,901.3198247535597,5478,4284
7,494.70940443876736,6263,5952
8,857.4825396825397,5985,5130
9,480.70933589990375,6234,5573
10,614.0506723515907,6098,5418
11,802.2475469099672,5809,5091
12,506.78520529351886,5894,5241
13,852.6751163993792,5799,4941
14,407.9736756049706,6116,5833
15,592.6485580147552,5964,5326
16,573.3189050470488,5845,5071
17,634.8217391304348,5520,4611
18,403.2154127221392,6021,5717
19,593.4353856562923,5912,5264
20,354.3644859813084,6313,6099
21,435.7594665788607,6074,5645
22,420.03904590753143,6121,5772
23,362.15585443037975,6320,6110
24,380.6184860557769,6275,6051
25,348.36041171813145,6315,6118
26,350.64049390533484,6317,6114
27,308.678854067743,6318,6146
28,314.1101600887621,6309,6121
29,319.0780804561292,6314,6138
30,294.1577946768061,6312,6143
31,289.28643772748853,6319,6161
32,278.2252337929941,6309,6178
33,280.0041139240506,6320,6184
34,275.6930144146998,6313,6184
35,276.8380047505938,6315,6168
36,271.72263583082525,6313,6180
37,276.75894836870447,6314,6182
38,274.2587080430652,6316,6184
39,271.84872485347694,6313,6182
40,271.68182538424975,6311,6179
41,274.35213052431493,6313,6178
42,276.03741280913124,6308,6172
43,273.55979724378267,6313,6175
44,280.4699825756376,6313,6171
45,281.2324512755506,6311,6186
46,281.67811906269793,6316,6175
47,290.28247782002535,6312,6164
48,276.02138105796644,6314,6178
49,270.4311272957568,6316,6183
50,266.21650300918594,6314,6188
51,261.7156660858546,6313,6185
52,260.14847092378386,6311,6182
53,258.10186945500635,6312,6185
54,253.92374762206722,6308,6180
55,254.17091715507684,6313,6187
56,253.34986531453018,6311,6173
57,254.52319138831723,6317,6188
58,255.16629711751662,6314,6194
59,252.23282684393794,6318,6204
60,250.6959138422553,6314,6196
61,251.31587276467795,6319,6188
62,249.92388036081658,6319,6202
63,252.1859360152043,6314,6195
64,251.08945535148828,6316,6183
65,251.97228381374723,6314,6186
66,249.2154284809124,6313,6188
67,249.41391883322765,6308,6183
68,255.1744296577947,6312,6187
69,256.2928413050364,6314,6184
70,261.17369255150555,6310,6182
71,255.94163362410785,6305,6177
72,252.70251861238714,6313,6186
73,249.00490739274971,6317,6197
74,249.98275043519544,6319,6194
75,249.69892302819133,6314,6190
76,249.70804306523115,6316,6197
77,251.00316555872112,6318,6187
78,249.12276255346111,6313,6179
79,248.57592534008225,6322,6192
