,duration,vehicle_in,vehicle_out
0,1598.3203520938916,3749,2040
1,1582.0005344735437,3742,2038
2,1574.4305408271473,3772,2065
3,1551.5565669700911,3845,2142
4,1580.4388359515838,3883,2164
5,1508.3280820205052,3999,2314
6,1371.1742243436754,4190,2648
7,1168.0718968531469,4576,3368
8,875.3971962616822,5136,4295
9,680.7203916399925,5311,4637
10,657.2318723490204,4951,4509
11,767.9683997795333,5443,4580
12,441.5449927431059,5512,5284
13,387.0217430693966,5519,5333
14,392.55358114233906,5515,5321
15,429.6454594888526,5517,5296
16,435.68830928597856,5406,5156
17,423.4621833084948,5368,5155
18,440.0594495412844,5450,5167
19,447.109426987061,5410,5093
20,390.2230897936419,5379,5165
21,390.32516828721015,5348,5117
22,366.0984513274336,5424,5203
23,382.74538063562454,5412,5174
24,361.64120749227135,5499,5299
25,286.86937590711176,5512,5370
26,272.5175915850562,5514,5360
27,264.20943738656985,5510,5381
28,258.3903985507246,5520,5378
29,260.53472348141435,5515,5391
30,266.88951378809867,5512,5374
31,262.3156748911466,5512,5382
32,261.6620101596517,5512,5388
33,259.677185346391,5514,5383
34,261.531895614353,5518,5376
35,260.8599927457381,5514,5382
36,255.62957593330918,5518,5392
37,257.99328737300436,5512,5389
38,262.4956458635704,5512,5394
39,260.85281306715063,5510,5391
40,256.22987672226253,5516,5377
41,254.41690856313497,5512,5386
42,254.2044960116026,5516,5387
43,253.8546311401124,5517,5393
44,252.64948266473044,5509,5396
45,251.07217990569458,5514,5384
46,255.215878194671,5517,5391
47,249.68820326678767,5510,5382
48,246.26799637352676,5515,5394
49,244.44726810673444,5509,5386
50,248.2619263558861,5513,5393
51,246.1891891891892,5513,5395
52,243.57373480863413,5513,5400
53,249.02230281051678,5515,5401
54,249.18708038468517,5511,5391
55,246.95098929025232,5509,5382
56,243.18482207697895,5508,5396
57,244.85545883206385,5514,5394
58,243.8954331279449,5518,5405
59,243.036795359797,5517,5403
60,243.31442551649147,5518,5399
61,242.05949573734807,5513,5398
62,240.13943789664552,5515,5396
63,240.01233448213313,5513,5400
64,237.12855847688124,5515,5404
65,236.31446198512066,5511,5404
66,235.67162554426704,5512,5401
67,233.72766805580721,5519,5409
68,233.80271985494107,5515,5404
69,232.96139206090265,5517,5406
70,233.84369900271986,5515,5404
71,236.27566195139644,5514,5394
72,238.27508619125385,5511,5401
73,233.23362960275713,5513,5405
74,233.27208416470162,5513,5402
75,231.41145550117818,5517,5410
76,232.93409586056646,5508,5405
77,230.98440050789043,5513,5406
78,231.47024673439768,5512,5404
79,231.93375680580763,5510,5405
