,duration,vehicle_in,vehicle_out
0,1681.8602976476236,2083,893
1,1652.2898961284232,2118,928
2,1630.0083140877598,2165,973
3,1628.2203311867524,2174,979
4,1424.1445211389128,2318,1143
5,1413.217037671233,2336,1175
6,1321.2248803827752,2508,1427
7,1348.0872,2500,1478
8,1358.2446895424837,2448,1586
9,1311.899209486166,2530,1710
10,1027.678266803139,2931,2323
11,894.1837725381415,2884,2422
12,987.9276292335115,2805,2415
13,950.9544460641399,2744,2435
14,865.882179675994,2716,2318
15,951.3833580980684,2692,2297
16,817.7766030013643,2932,2575
17,720.285553047404,2658,2352
18,720.4358605821056,2783,2439
19,669.6004439511654,2703,2353
20,713.0344101123595,2848,2532
21,547.2634581105169,2805,2582
22,608.7907814187972,2777,2519
23,574.3821502412129,2902,2670
24,526.9785276073619,2934,2719
25,506.27712972781904,2829,2643
26,467.620006828269,2929,2768
27,372.7413965920481,2993,2912
28,358.07273940607274,2997,2921
29,638.4482993197279,2940,2665
30,326.2027388109552,2994,2932
31,322.46370023419206,2989,2931
32,343.6166666666667,3000,2896
33,338.85495165055016,2999,2929
34,374.16077384923284,2998,2923
35,322.29,3000,2936
36,311.8426666666667,3000,2942
37,309.5864711762746,3001,2942
38,327.2942551770207,2994,2929
39,324.5500667556742,2996,2932
40,313.565130260521,2994,2935
41,316.12237412470824,2999,2941
42,305.5068493150685,2993,2936
43,302.4506008010681,2996,2938
44,304.063460253841,2994,2936
45,314.46911519198665,2995,2934
46,304.21480987324884,2998,2941
47,301.5214928357214,3001,2944
48,302.02235568902233,2997,2940
49,296.07782231128925,2994,2937
50,296.42695130086724,2998,2942
51,293.16828046744575,2995,2939
52,294.3992649515536,2993,2934
53,295.60788243152973,2994,2938
54,306.9044437019713,2993,2931
55,307.3692461641094,2998,2936
56,299.6322989656323,2997,2939
57,292.93422370617697,2995,2941
58,294.9602671118531,2995,2933
59,289.9425517702071,2994,2933
60,293.10818030050086,2995,2938
61,296.87374749498997,2994,2938
62,287.17857142857144,2996,2939
63,287.223521550284,2993,2932
64,289.7439919893191,2996,2939
65,293.9455941255007,2996,2937
66,293.6130972268627,2993,2937
67,295.2012683578104,2996,2939
68,287.08781302170286,2995,2939
69,283.97929191716764,2994,2936
70,284.25083612040135,2990,2936
71,280.5675585284281,2990,2935
72,281.95183946488294,2990,2935
73,280.19486152819485,2997,2943
74,280.00835282325426,2993,2938
75,280.5028418589101,2991,2937
76,279.55978623914496,2994,2934
77,278.08522727272725,2992,2939
78,278.92713903743316,2992,2937
79,279.50785690404547,2991,2936
