,duration,vehicle_in,vehicle_out
0,1547.6565828717512,2347,1285
1,1573.1488823281315,2371,1451
2,1446.4189544941707,2659,1749
3,1238.9034506796793,2869,1995
4,1160.5576586049772,2853,2217
5,1088.7164948453608,2910,2310
6,727.8809523809524,2940,2600
7,597.0895123580494,2994,2734
8,441.0975609756098,2993,2934
9,390.51433333333335,3000,2947
10,352.74324774924975,2999,2938
11,341.37253591714,2993,2935
12,440.5868528610354,2936,2717
13,328.4711570523508,2999,2877
14,321.89819759679574,2996,2939
15,415.9555172413793,2900,2693
16,311.6391202932356,3001,2943
17,302.7303070761015,2996,2940
18,299.4514514514515,2997,2944
19,296.9147235176549,3002,2942
20,296.6007997334222,3001,2945
21,298.4530625832224,3004,2947
22,312.7759253084362,2999,2922
23,295.2972972972973,2997,2922
24,292.18121029755935,2991,2935
25,291.4177510844178,2997,2937
26,283.4068136272545,2994,2941
27,283.05268422807603,2999,2942
28,291.38328338328336,3003,2948
29,290.44956579826317,2994,2939
30,288.8114343029087,2991,2936
31,289.3452540106952,2992,2935
32,296.9402337228714,2995,2939
33,290.4264705882353,2992,2931
34,290.60066889632105,2990,2932
35,282.7399732620321,2992,2934
36,281.9311727363849,2993,2940
37,279.991652754591,2995,2940
38,277.79418643501504,2993,2938
39,276.6501672240803,2990,2936
40,280.2490805750585,2991,2937
41,274.1016666666667,3000,2947
42,275.2978580990629,2988,2934
43,272.91524858191525,2997,2943
44,273.03272120200336,2995,2941
45,273.04704704704704,2997,2943
46,272.0297261189045,2994,2940
47,272.255098629221,2991,2938
48,273.38656866020716,2993,2941
49,272.022696929239,2996,2942
50,272.3368948247078,2995,2943
51,271.3255425709516,2995,2941
52,273.1041388518024,2996,2944
53,274.83427809269756,2999,2944
54,274.4647981314648,2997,2945
55,272.89782971619366,2995,2943
56,271.650867823765,2996,2943
57,271.71872909699,2990,2937
58,270.9368526561978,2993,2940
59,271.08672448298864,2998,2947
60,271.33834335337343,2994,2940
61,271.4673803947809,2989,2937
62,271.32342131640496,2993,2940
63,271.92317969271875,2994,2942
64,272.04080267558527,2990,2938
65,271.16104243234213,2993,2942
66,270.89524765729584,2988,2934
67,271.5091881055797,2993,2941
68,270.69104876419505,2994,2942
69,270.9449081803005,2995,2943
70,271.5011693952556,2993,2941
71,270.5663214166388,2993,2939
72,270.6841577540107,2992,2940
73,270.9163879598662,2990,2939
74,270.5302574389836,2991,2938
75,270.3365609348915,2995,2942
76,271.1031719532554,2995,2942
77,271.2715143428953,2998,2946
78,270.9076050700467,2998,2945
79,270.1602671118531,2995,2940
