,duration,vehicle_in,vehicle_out
0,1146.4951402388226,3601,2687
1,1090.1222766884532,3672,2847
2,863.0140299951621,4134,3399
3,1028.401096163428,4014,3128
4,902.8075609756097,4100,3379
5,900.853929807217,4046,3215
6,441.06371317652435,4379,3918
7,791.6573650503202,4372,3957
8,697.4598574821853,4210,3732
9,337.6722919042189,4385,4306
10,336.3402555910543,4382,4311
11,455.411496350365,4384,4297
12,442.85978112175104,4386,4275
13,428.16282782212085,4385,4281
14,366.98928896991794,4388,4308
15,313.11121239744756,4388,4313
16,278.4844890510949,4384,4319
17,268.3720930232558,4386,4327
18,271.422024623803,4386,4321
19,258.4179580674567,4388,4326
20,262.1098450319052,4388,4330
21,273.0273286267365,4391,4324
22,275.8800182481752,4384,4319
23,258.76282782212087,4385,4327
24,253.58704083960757,4383,4324
25,254.55836753305974,4386,4333
26,251.64816084075852,4377,4322
27,245.6999544003648,4386,4327
28,250.02098540145985,4384,4325
29,249.07507987220447,4382,4330
30,247.12770809578106,4385,4333
31,247.90911161731208,4390,4340
32,247.32603239790097,4383,4333
33,248.29881386861314,4384,4335
34,241.58023282355626,4381,4327
35,239.90942276979237,4383,4333
36,236.20861833105334,4386,4334
37,236.34268765685604,4383,4335
38,239.04539233576642,4384,4334
39,240.02440136830103,4385,4336
40,239.49098790782568,4383,4333
41,239.3849840255591,4382,4330
42,235.8132543839672,4391,4342
43,235.96463609399953,4383,4333
44,235.40282846715328,4384,4331
45,235.0002282062985,4382,4329
46,235.02008673818762,4381,4329
47,234.68437856328393,4385,4330
48,234.7173169062286,4383,4332
49,235.60574293527804,4388,4339
50,234.3218600410303,4387,4337
51,235.25079872204472,4382,4334
52,234.29497716894977,4380,4332
53,234.47741788321167,4384,4334
54,234.59845031905195,4388,4338
55,233.89139858544377,4383,4332
56,233.93984962406014,4389,4341
57,234.52225519287833,4381,4330
58,234.808981080465,4387,4332
59,234.20998632010944,4386,4335
60,234.8530015978087,4381,4332
61,233.12579762989972,4388,4338
62,232.45117231959935,4393,4344
63,233.3831242873432,4385,4334
64,233.01529331202923,4381,4335
65,233.36442417331813,4385,4336
66,233.03351573187413,4386,4334
67,232.48803827751198,4389,4338
68,233.54383561643834,4380,4331
69,232.9191780821918,4380,4330
70,233.77503992699064,4383,4334
71,232.77506836827712,4388,4336
72,232.72269099201824,4385,4334
73,232.49054023250514,4387,4337
74,233.25512995896034,4386,4337
75,232.36102236421726,4382,4333
76,232.76390154968095,4388,4341
77,233.00935645823824,4382,4333
78,233.05131128848348,4385,4338
79,233.0175678758841,4383,4332
