,duration,vehicle_in,vehicle_out
0,1341.693580854395,4471,3026
1,1240.8695275249243,4614,3229
2,1307.149446077323,4423,2974
3,1056.8905364151767,4586,3432
4,1055.4360548393697,4887,3655
5,989.904819765087,4938,3793
6,737.0293838862559,5275,4493
7,496.82593014426726,5268,4903
8,374.4892073281335,5513,5279
9,460.97306212204506,5457,5221
10,385.6964149504195,5244,4996
11,349.0792079207921,5454,5233
12,309.37383348581886,5465,5257
13,269.4504079782412,5515,5384
14,280.65710655291343,5509,5376
15,274.1139332365747,5512,5370
16,298.74478126701763,5509,5361
17,297.53191875226696,5514,5371
18,281.57754398694,5513,5365
19,263.9709882139619,5515,5387
20,264.6447105788423,5511,5375
21,263.1498005077983,5514,5384
22,254.13560551124002,5516,5396
23,258.341675734494,5514,5387
24,255.53535170413343,5516,5399
25,257.37558940877767,5514,5388
26,263.49682568474515,5513,5385
27,263.3658625068021,5513,5377
28,258.1472081218274,5516,5401
29,263.26509519492294,5515,5389
30,264.6656992563033,5513,5382
31,249.5014498006524,5518,5396
32,240.66799782174624,5509,5402
33,238.9081336238199,5508,5396
34,242.2645137880987,5512,5397
35,240.00998366309676,5509,5395
36,239.58324265505985,5514,5397
37,241.6969696969697,5511,5396
38,239.47105788423153,5511,5397
39,238.22075095229457,5513,5403
40,238.10738255033556,5513,5403
41,235.36649119622436,5509,5395
42,235.78316095082562,5511,5395
43,234.6255442670537,5512,5401
44,235.58705114254624,5514,5403
45,235.98566763425254,5512,5402
46,235.8388092212743,5509,5394
47,235.41443074691804,5516,5401
48,237.4065055424314,5503,5394
49,235.2181488203267,5510,5399
50,234.37153218495013,5515,5408
51,231.27208416470162,5513,5399
52,232.1191728641393,5513,5406
53,231.8713948848177,5513,5404
54,232.44484760522496,5512,5405
55,232.28193033381712,5512,5398
56,231.85167029774874,5508,5399
57,232.60424220449602,5516,5405
58,231.50753039375795,5511,5398
59,231.5990566037736,5512,5405
60,230.12032667876588,5510,5408
61,230.80301106475602,5513,5404
62,229.85709104098657,5514,5408
63,230.47751178817555,5514,5406
64,231.07364411391256,5513,5405
65,229.50815808556925,5516,5415
66,229.65723099256033,5511,5402
67,229.2538559245146,5511,5403
68,228.98604060913706,5516,5407
69,229.44736842105263,5510,5403
70,229.5755761204863,5511,5401
71,227.94776931447225,5514,5406
72,229.7678895750091,5506,5394
73,228.08253219662615,5513,5406
74,229.09872958257714,5510,5405
75,228.59687670237878,5507,5403
76,228.15497553017946,5517,5407
77,228.97585768742059,5509,5401
78,228.85522496371553,5512,5402
79,229.01071169208424,5508,5397
