,duration,vehicle_in,vehicle_out
0,1335.718045112782,2128,1179
1,1332.782322519981,2127,1189
2,790.4821995065209,2837,2318
3,507.33265582655827,2952,2610
4,746.9323031640912,2718,2284
5,656.1242857142857,2800,2431
6,534.8387208898158,2877,2604
7,365.5311978645312,2997,2930
8,569.4533715925395,2788,2526
9,339.0681362725451,2994,2932
10,326.08997000999665,3001,2941
11,302.1741741741742,2997,2940
12,322.9996665555185,2999,2938
13,305.75033377837116,2996,2937
14,295.4797996661102,2995,2933
15,292.2865731462926,2994,2936
16,296.71319120586276,3002,2943
17,295.21899030424606,2991,2934
18,291.3633934535738,2994,2940
19,289.45366343258615,2989,2934
20,287.04507512520865,2995,2942
21,286.0848930481283,2992,2932
22,284.2494996664443,2998,2946
23,283.8076152304609,2994,2940
24,285.2829936518543,2993,2942
25,281.45688502673795,2992,2938
26,280.726878130217,2995,2941
27,279.34746328437916,2996,2943
28,280.57949231796925,2994,2941
29,284.34724540901504,2995,2942
30,281.26068090787714,2996,2944
31,280.3987975951904,2994,2938
32,279.1424282855237,2998,2947
33,277.57276368491324,2996,2945
34,276.02707219251334,2992,2941
35,276.70713809206137,2998,2946
36,278.322,3000,2947
37,275.9254679144385,2992,2939
38,275.3529608564737,2989,2936
39,274.45075125208683,2995,2939
40,273.4346809221517,2993,2943
41,273.36952890076844,2993,2939
42,272.947245409015,2995,2942
43,272.5091942494149,2991,2936
44,272.21654988321654,2997,2944
45,272.32999331997325,2994,2942
46,272.3071524064171,2992,2940
47,272.0280842527583,2991,2937
48,271.0803065644785,3001,2947
49,271.7460741730705,2993,2941
50,271.5325325325325,2997,2945
51,271.3679119412942,2998,2946
52,271.3773395721925,2992,2940
53,272.75083500334,2994,2942
54,271.62558450233803,2994,2943
55,271.58130217028383,2995,2942
56,271.1752508361204,2990,2935
57,270.9956637758506,2998,2947
58,270.7948546608754,2993,2942
59,272.01204013377924,2990,2939
60,270.3237650200267,2996,2944
61,271.95961281708946,2996,2944
62,271.5755347593583,2992,2941
63,271.9188105579686,2993,2941
64,270.5779632721202,2995,2942
65,270.64292878635905,2991,2939
66,270.23655195456064,2993,2941
67,271.02606080855327,2993,2940
68,270.4679572763685,2996,2942
69,271.21459658520257,2987,2936
70,270.96957539284523,2991,2938
71,272.0137123745819,2990,2937
72,270.93513874958205,2991,2938
73,271.2450685389502,2991,2937
74,271.0551286334781,2993,2941
75,270.49266177451636,2998,2946
76,271.02139037433153,2992,2940
77,270.92038640906065,3002,2950
78,269.6312625250501,2994,2942
79,270.23739565943237,2995,2942
