,duration,vehicle_in,vehicle_out
0,1227.2360710854948,4164,2940
1,1345.6780511105803,4187,2766
2,1269.1940088930494,4273,2785
3,1112.2662420382167,4710,3442
4,878.5714001194981,5021,4090
5,471.61097982185055,5501,5196
6,520.9757564710171,5486,5101
7,640.1298498732697,5129,4429
8,543.8824296627539,5367,4924
9,597.2500489141069,5111,4579
10,485.83977900552486,5249,4948
11,524.3253742656813,5277,4630
12,468.5084427767355,5330,4924
13,275.63492927094666,5514,5383
14,262.7214065615371,5517,5387
15,268.41062364031905,5516,5399
16,293.3294053662074,5516,5368
17,279.42175883952854,5515,5378
18,322.947416137806,5515,5349
19,281.7795903570781,5517,5371
20,260.0943396226415,5512,5383
21,253.38834422657953,5508,5382
22,251.60602759622367,5508,5385
23,253.45815937556725,5509,5391
24,261.15790427846264,5516,5389
25,259.0072476897989,5519,5396
26,252.13052936910805,5516,5390
27,247.57870874138555,5514,5394
28,247.96063849083984,5513,5394
29,245.31380373662253,5513,5395
30,236.4461371055495,5514,5406
31,236.15599492109558,5513,5397
32,235.0879100960667,5517,5404
33,234.42484134179512,5515,5402
34,234.51379310344828,5510,5397
35,234.92543541364296,5512,5406
36,234.75054387237128,5516,5403
37,243.2108411892676,5516,5400
38,242.02723311546842,5508,5391
39,239.08762699564588,5512,5400
40,241.0168569874932,5517,5401
41,233.9646354733406,5514,5402
42,232.83690519433347,5506,5396
43,232.31647634584013,5517,5409
44,232.54420039934652,5509,5400
45,231.32153874070042,5511,5401
46,229.93850897877743,5513,5403
47,231.71880108991826,5505,5395
48,231.4734360834089,5515,5402
49,231.4400871459695,5508,5397
50,230.59114819517504,5513,5405
51,231.47742520398913,5515,5404
52,232.21537345902829,5516,5408
53,233.06899055918663,5508,5392
54,231.07764876632802,5512,5403
55,231.53710760297588,5511,5402
56,231.47216681776973,5515,5400
57,229.4565059804277,5518,5416
58,231.40700417347125,5511,5406
59,229.44295302013424,5513,5405
60,230.37620170506077,5513,5408
61,230.59169236350445,5513,5403
62,229.98747276688454,5508,5402
63,229.4158505622053,5514,5409
64,229.39974596262022,5511,5405
65,230.48893323657475,5512,5405
66,229.9441523118767,5515,5411
67,229.594555353902,5510,5401
68,229.55779350390128,5511,5407
69,229.74052583862195,5515,5409
70,229.20438882843672,5514,5407
71,229.41411209867584,5513,5401
72,228.14026492469606,5511,5401
73,229.2780399274047,5510,5399
74,228.66551849166063,5516,5398
75,228.76250906453953,5516,5410
76,230.23075526506898,5508,5400
77,228.1546279491833,5510,5402
78,228.01197170324687,5513,5410
79,229.01124206708977,5515,5401
