,duration,vehicle_in,vehicle_out
0,1035.5621139327386,2914,2420
1,1003.3422404933197,2919,2424
2,943.7771271098864,2903,2373
3,721.0998663994656,2994,2624
4,845.8190229459659,2702,2000
5,655.4028849379403,2981,2414
6,522.8993818681319,2912,2641
7,526.664,3000,2752
8,517.1319305277221,2994,2780
9,336.67312186978296,2995,2923
10,322.778,3000,2936
11,310.14195056780227,2994,2935
12,302.54275217100866,2994,2937
13,308.9976627712855,2995,2939
14,297.9786595531844,2999,2943
15,297.00334001336006,2994,2933
16,294.22652856665553,2993,2934
17,286.9936603269937,2997,2941
18,286.8229409803268,2999,2942
19,285.4696261682243,2996,2944
20,285.156856187291,2990,2931
21,283.2036048064085,2996,2942
22,283.12608695652176,2990,2933
23,282.630173564753,2996,2940
24,280.8236472945892,2994,2941
25,282.12566844919786,2992,2937
26,279.8944555778223,2994,2942
27,277.90687583444594,2996,2940
28,280.4649064171123,2992,2937
29,279.4869565217391,2990,2939
30,278.9823038397329,2995,2940
31,279.5803869246164,2998,2943
32,278.8974615898464,2994,2938
33,277.87232620320856,2992,2939
34,276.83901135604543,2994,2940
35,276.39746582194067,2999,2946
36,277.27570093457945,2996,2943
37,275.86557705136755,2998,2942
38,277.2095428762095,2997,2943
39,274.8870698296024,2993,2939
40,275.87708750835003,2994,2940
41,274.9047778149014,2993,2942
42,275.3415775401069,2992,2938
43,274.2751252086811,2995,2943
44,275.1085867023054,2993,2942
45,275.6194453725359,2993,2939
46,274.38189107918475,2993,2940
47,275.44158878504675,2996,2940
48,274.7038397328881,2995,2942
49,273.49916471767455,2993,2939
50,274.4163879598662,2990,2936
51,274.043449197861,2992,2938
52,275.16053511705684,2990,2938
53,273.303738317757,2996,2940
54,272.6306818181818,2992,2941
55,272.081550802139,2992,2941
56,272.677818668451,2989,2935
57,272.592778335005,2991,2940
58,272.81593038821956,2988,2936
59,272.4077540106952,2992,2938
60,271.9876419505678,2994,2943
61,271.7543391188251,2996,2941
62,271.3881095524382,2994,2940
63,271.312291249165,2994,2941
64,271.73923205342237,2995,2940
65,271.3155080213904,2992,2941
66,271.3375626043406,2995,2943
67,271.1388518024032,2996,2943
68,271.07049782826596,2993,2940
69,269.4706470980654,2998,2945
70,271.3443664326312,2991,2938
71,270.68816844919786,2992,2940
72,270.43391188251,2996,2945
73,270.62161257945803,2989,2935
74,269.785523682455,2998,2945
75,269.85771543086173,2994,2940
76,270.17005668556186,2999,2947
77,270.8010016694491,2995,2943
78,271.0521739130435,2990,2939
79,269.82832331329325,2994,2941
