,duration,vehicle_in,vehicle_out
0,1450.4731121281463,3496,2572
1,1279.8191079295154,3632,2623
2,1257.491016358273,3729,2728
3,1161.9621474517567,4042,3175
4,898.5413938260056,4276,3623
5,864.0611435239207,4285,3680
6,684.5203892493049,4316,3929
7,399.88985176738885,4385,4286
8,299.42456700091157,4388,4318
9,382.57474931631725,4388,4319
10,296.11592879963484,4382,4306
11,301.9361313868613,4384,4311
12,294.68139375996356,4391,4325
13,281.3298333713764,4381,4325
14,268.45748803282424,4387,4329
15,262.8714090287278,4386,4326
16,268.5680419421017,4387,4316
17,260.20839990869666,4381,4330
18,257.68208751139474,4388,4335
19,253.19589509692133,4385,4335
20,271.71483929792566,4387,4331
21,248.48185345811459,4381,4328
22,261.1023012075644,4389,4318
23,250.53546180159634,4385,4335
24,248.7365664845173,4392,4335
25,246.9001367989056,4386,4335
26,246.8375484164958,4389,4335
27,243.99680584074835,4383,4334
28,241.36981304149566,4386,4332
29,239.90162063455833,4381,4330
30,239.46920620437956,4384,4332
31,245.36548107615138,4386,4332
32,243.50947272312257,4381,4326
33,242.07634457611667,4388,4336
34,241.11283337132437,4387,4337
35,239.65496809480402,4388,4331
36,238.64233576642334,4384,4335
37,240.0622009569378,4389,4331
38,237.14181652629182,4393,4338
39,237.4269072635907,4378,4327
40,235.70018239854082,4386,4335
41,236.29489516864174,4388,4335
42,237.40880072959416,4386,4331
43,236.76259977194982,4385,4331
44,237.24823341691362,4387,4334
45,235.84176926584587,4386,4335
46,236.91362807657248,4388,4339
47,237.1035583941606,4384,4336
48,236.20752565564425,4385,4337
49,236.05062713797037,4385,4336
50,237.53695255474452,4384,4332
51,236.1849737382964,4379,4327
52,236.5293312029217,4381,4330
53,235.186301369863,4380,4331
54,233.89306885544914,4386,4330
55,234.38705265557329,4387,4335
56,235.77818264632202,4391,4344
57,233.71441605839416,4384,4338
58,233.66666666666666,4380,4332
59,233.5394616788321,4384,4338
60,233.20972158831583,4382,4336
61,232.69188696444849,4388,4342
62,234.21904979442667,4378,4329
63,233.71891398585444,4383,4335
64,233.3205654354765,4386,4336
65,232.58730883359962,4381,4334
66,232.12474344355758,4385,4336
67,232.41495668034656,4386,4340
68,232.63999088007296,4386,4339
69,232.40341685649202,4390,4342
70,232.74355464293862,4383,4334
71,233.4671382930169,4382,4334
72,232.41894353369764,4392,4345
73,232.80456100342076,4385,4335
74,231.4508551881414,4385,4338
75,232.46932725199545,4385,4337
76,232.78269801415203,4381,4332
77,232.98084378563283,4385,4336
78,232.87474379412436,4391,4340
79,232.88012762078395,4388,4342
