,duration,vehicle_in,vehicle_out
0,2327.832085002613,5741,2369
1,2083.251673040153,8368,5457
2,2084.6594145119034,8779,5994
3,2101.469678147939,8855,6152
4,2016.429334205078,9177,6781
5,1931.0323211528564,9715,7561
6,1824.9763985136085,9957,7731
7,1764.7620229007634,10480,7940
8,1683.7831764931823,10414,8145
9,1770.7214947622886,9928,7349
10,1716.2403472014366,10023,7524
11,1598.575061850569,10105,8094
12,1589.0431909595864,10442,8508
13,1572.1976111866381,10298,8384
14,1553.801453710788,10456,8512
15,1505.218030931724,10604,8715
16,1466.6620061931126,10657,8726
17,1462.6564941630666,10879,9031
18,1492.2081128747795,10773,8872
19,1481.0689945703052,10682,8842
20,1537.5834698005972,10381,8544
21,1554.3561445783132,10375,8623
22,1493.640271055179,10330,8566
23,1431.5507727315824,10547,8812
24,1426.044696341351,10851,9020
25,1414.4954591321898,10901,9047
26,1440.9347764169752,10533,8666
27,1394.8785589237998,10853,8974
28,1415.6188303986862,10961,9092
29,1386.0726495726497,10998,9230
30,1389.4493367722919,10856,9116
31,1397.1602327299593,10828,8976
32,1400.8670410288923,11041,9282
33,1384.352696720571,11069,9296
34,1366.4273765626406,11119,9311
35,1399.9829725568336,11041,9300
36,1412.7250115580214,10815,8967
37,1388.117464377055,10948,9142
38,1376.8974777717292,11022,9291
39,1380.0644135550106,11007,9326
40,1379.279963980189,11105,9270
41,1414.8794906775806,10995,9099
42,1399.3424288663496,11141,9317
43,1393.3157364127944,10911,9002
44,1436.7826810990841,10809,8830
45,1356.1100164203613,10962,9108
46,1326.6807051909893,11231,9436
47,1342.5515189198793,11258,9408
48,1387.5814058956917,11025,9154
49,1384.7839086708345,11037,9170
50,1327.9728902098532,11103,9273
51,1366.9609132420092,10950,9122
52,1348.6436977809722,11131,9331
53,1349.9420445398443,11181,9515
54,1345.8474882544272,11068,9324
55,1336.8814387211369,11260,9463
56,1350.6925684717637,11209,9389
57,1353.9375056119243,11137,9302
58,1293.1948385952464,11276,9514
59,1249.6014721345953,11412,9635
60,1237.5792031098154,11319,9652
61,1267.018009312132,11383,9638
62,1323.2912147505424,11064,9304
63,1262.8240215924427,11115,9433
64,1307.2179952225074,11303,9493
65,1276.0609427901727,11519,9859
66,1287.8807580942353,11397,9777
67,1284.77256065631,11458,9770
68,1404.6547337815737,11006,9049
69,1353.2821330498716,11289,9417
70,1270.74613916363,11526,9782
71,1280.5241794692738,11456,9710
72,1287.8508925446272,11428,9702
73,1278.0456369982548,11460,9740
74,1300.4375767140102,11406,9630
75,1249.4579553384508,11464,9755
76,1317.7326306543698,11385,9594
77,1313.5011341825161,11462,9673
78,1310.0784660245647,11317,9527
79,1295.1770186335405,11592,9791
