,duration,vehicle_in,vehicle_out
0,1237.5007032348803,4266,2821
1,1158.014459490475,4357,2972
2,1024.378059635069,4494,3262
3,852.740238045521,4789,3835
4,668.5744886144346,5182,4330
5,523.3843471522665,5162,4661
6,506.35788676387045,5281,4640
7,527.4492432631968,5418,4888
8,314.3365898617512,5425,5251
9,273.02430177729417,5514,5385
10,303.1791153009427,5516,5277
11,285.64749637155296,5512,5382
12,273.70936139332366,5512,5386
13,277.33019209858645,5518,5367
14,246.52249637155296,5512,5388
15,247.48656987295826,5510,5396
16,255.11427534917468,5513,5390
17,249.64065335753176,5510,5397
18,254.01161735342168,5509,5391
19,253.22855069834935,5513,5398
20,246.70765324628218,5514,5397
21,244.13316400580553,5512,5399
22,240.99546444121916,5512,5388
23,247.06591814559943,5522,5400
24,245.96100834240116,5514,5393
25,240.79049519317977,5513,5392
26,236.9475499092559,5510,5402
27,233.39049174378516,5511,5404
28,233.84079782411604,5515,5406
29,235.16137229987294,5509,5395
30,238.06800870511427,5514,5398
31,236.2929659173314,5516,5410
32,233.4865796155241,5514,5401
33,235.052583862194,5515,5403
34,233.81603773584905,5512,5401
35,231.16569978245104,5516,5410
36,231.91009606670292,5517,5404
37,231.27294160319187,5514,5404
38,232.32668238708507,5513,5401
39,232.30603370175757,5519,5407
40,232.42315369261476,5511,5403
41,232.9705935741514,5509,5401
42,231.44396082698586,5514,5406
43,231.29405366207396,5516,5412
44,230.8399202320522,5516,5405
45,230.58628198149157,5511,5398
46,230.8686118158753,5518,5403
47,229.7939415925993,5513,5408
48,229.26623141095394,5514,5403
49,230.14148376564484,5513,5405
50,229.79106915955708,5509,5392
51,229.95952078417136,5509,5400
52,230.02431500635095,5511,5405
53,228.45982223834574,5513,5406
54,231.03266787658802,5510,5400
55,229.8047852093529,5517,5405
56,230.69865747460088,5512,5394
57,231.09295570079883,5508,5400
58,230.2988923188669,5507,5391
59,229.77503628447025,5512,5404
60,229.61343012704174,5510,5404
61,229.94716775599127,5508,5394
62,230.43396226415095,5512,5400
63,229.41563860667634,5512,5406
64,228.71998549147625,5514,5405
65,229.55117967332123,5510,5401
66,229.4803192454199,5513,5406
67,229.64688804209763,5511,5403
68,228.7298131010706,5511,5402
69,229.48185776487662,5512,5407
70,229.66455237404855,5518,5412
71,228.96009432251043,5513,5408
72,228.85258386219402,5515,5408
73,228.85294650951948,5515,5403
74,229.21225303607034,5517,5407
75,229.80043541364296,5512,5404
76,228.93776084195247,5511,5407
77,227.96789406856522,5513,5403
78,229.2096861962634,5513,5403
79,228.76787658802178,5510,5400
