,duration,vehicle_in,vehicle_out
0,1268.205732872535,4919,3237
1,1193.7992708122342,4937,3249
2,1056.1249760398696,5217,3667
3,1152.2240234375,5120,3540
4,903.6811621724269,5266,4373
5,664.0624340485402,5686,5251
6,458.91984605087015,5976,5709
7,586.5926552716196,5909,5112
8,333.10196950444725,6296,6074
9,305.07606973058637,6310,6170
10,326.7040380047506,6315,5996
11,305.86356441912,6318,6149
12,379.13553113553115,6279,6047
13,377.89632213062777,6308,6076
14,413.6601494198061,6291,5979
15,360.2476265822785,6320,6063
16,318.61729763979093,6313,6132
17,302.94350371894285,6319,6152
18,274.08506256930144,6313,6160
19,268.0261365436401,6313,6181
20,265.18197656002536,6314,6187
21,269.593948035488,6312,6177
22,269.9374108699097,6311,6177
23,271.2792650087122,6313,6178
24,277.72245091830274,6316,6190
25,285.6658760278305,6324,6187
26,276.51234567901236,6318,6176
27,276.7368504435995,6312,6173
28,262.8350499128506,6311,6176
29,256.15480906353986,6311,6181
30,254.05401552352288,6313,6187
31,252.3802883853589,6311,6181
32,250.3212984956453,6315,6195
33,252.68398542689687,6313,6193
34,251.11476966914674,6317,6189
35,250.2247902485357,6317,6196
36,249.74667300380227,6312,6191
37,250.4903450459006,6318,6201
38,251.14643026753205,6317,6192
39,251.38222715032472,6313,6194
40,248.07382762991128,6312,6188
41,251.1919784400761,6308,6186
42,248.76947435085498,6316,6191
43,249.65700712589074,6315,6189
44,248.9114525582132,6313,6190
45,249.97465547283383,6313,6193
46,247.57314756174793,6316,6193
47,246.1023734177215,6320,6196
48,246.4610266159696,6312,6187
49,246.55344418052258,6315,6186
50,250.77691576947436,6316,6192
51,250.35635096610707,6314,6186
52,248.90399239543726,6312,6192
53,247.20430447855674,6319,6193
54,246.67568850902185,6318,6197
55,245.4154650610046,6311,6183
56,245.12925170068027,6321,6206
57,245.6997467553023,6318,6195
58,245.4972279423412,6313,6184
59,246.9236617041495,6314,6193
60,245.68951868271057,6316,6200
61,243.1931602279924,6316,6190
62,245.62109931886584,6313,6192
63,246.5647766867279,6314,6190
64,245.2000316505776,6319,6194
65,245.77151898734178,6320,6201
66,244.76543209876544,6318,6189
67,245.02359461599366,6315,6199
68,245.5401552352289,6313,6189
69,245.2011712567268,6318,6194
70,245.07873891001267,6312,6194
71,243.91823799714783,6311,6195
72,245.18356034209694,6314,6193
73,244.62662440570523,6310,6190
74,245.45795724465557,6315,6195
75,245.74540557667933,6312,6190
76,244.03928401710755,6313,6190
77,246.04463437796772,6318,6199
78,245.4583201267829,6310,6185
79,244.77842888818498,6314,6190
