,duration,vehicle_in,vehicle_out
0,841.9302375809935,4630,3411
1,912.6375824175824,4550,3335
2,988.2530449913,4023,2742
3,967.7733236151604,4116,2750
4,830.6669617171941,4519,3255
5,706.7765037215852,4971,3854
6,507.1888250089831,5566,4842
7,454.0435190395798,5331,4623
8,403.3072134749176,5462,4672
9,383.8248941263119,5431,4689
10,355.6136236739252,5373,4597
11,339.6735632183908,5655,4864
12,334.98755041206385,5703,4975
13,343.68284960422164,5685,4937
14,347.0068698256121,5677,4920
15,339.24340485402746,5686,4908
16,325.84634492547906,5636,4968
17,327.93950177935943,5620,4951
18,365.2455843667794,5322,4522
19,339.4620367038503,5558,4843
20,348.10420769919426,5585,4845
21,344.90938395415475,5584,4844
22,338.66312949640286,5560,4905
23,324.1634496192669,5647,5024
24,321.0713780918728,5660,5037
25,319.90967056323063,5646,5018
26,321.8162191582003,5512,4873
27,315.38755055389487,5687,5102
28,311.8989132309815,5797,5181
29,315.02886597938146,5820,5156
30,308.83792372881356,5664,5025
31,313.92711421098517,5735,5159
32,315.5862904621776,5777,5112
33,316.4363885088919,5848,5202
34,314.2312925170068,5880,5239
35,309.0305857957491,5787,5165
36,308.46607360893074,5733,5143
37,312.9755080771235,5757,5145
38,312.0905127310778,5734,5176
39,309.60062456627344,5764,5208
40,297.04747928176795,5792,5245
41,299.85549630139343,5813,5249
42,300.3760110135949,5811,5233
43,299.3441997572395,5767,5212
44,298.72606749311296,5808,5250
45,307.4338120782142,5779,5198
46,311.92388085699355,5741,5160
47,313.12054507337524,5724,5170
48,305.22866597004526,5742,5175
49,307.7196681645351,5786,5212
50,315.3560632085194,5822,5223
51,312.2756443079024,5859,5239
52,307.584155049303,5882,5254
53,311.9780201342282,5960,5323
54,314.11422845691385,5988,5335
55,316.4170711297071,5975,5343
56,312.29267478725177,5993,5336
57,314.8585284280936,5980,5328
58,313.5687813021703,5990,5339
59,312.4184290030212,5958,5318
60,310.50150905432594,5964,5316
61,311.5850937975325,5917,5284
62,312.040390440929,5942,5312
63,317.64835537470327,5898,5272
64,306.8253401360544,5880,5275
65,311.14239482200645,5871,5220
66,305.7770408163265,5880,5270
67,303.249446620126,5873,5341
68,304.2952917093142,5862,5312
69,303.87959809264305,5872,5313
70,307.91913517194416,5874,5276
71,303.5750722666213,5881,5292
72,306.5363574583758,5886,5317
73,304.398617899882,5933,5346
74,306.48523206751054,5925,5333
75,306.72918065815986,5956,5318
76,310.7323206751055,5925,5287
77,314.3689157435381,5958,5290
78,312.7338627914836,5918,5303
79,305.91710370495684,5911,5346
