,duration,vehicle_in,vehicle_out
0,2294.632588454376,5370,2920
1,2068.251176202762,6589,4260
2,1936.2827685841871,7614,5409
3,1830.9037871033777,8793,6577
4,1517.8766324626865,12864,10733
5,1359.3177503895736,14118,12064
6,1385.8142112555256,15157,13095
7,1198.7780266722234,19196,17243
8,1088.8570734315012,20577,18630
9,1047.282857679309,21304,19455
10,1115.2155775259223,20735,18802
11,1016.2267639684814,22336,20663
12,1092.5837302343305,20996,19127
13,1074.4256162397294,20690,18834
14,1075.946763692072,20888,19035
15,1055.3009144196951,21325,19588
16,1050.8702216665865,20797,18824
17,1105.8148904662207,19583,17636
18,1103.5752861602498,19220,17205
19,1078.7046333961703,20158,18155
20,1144.4269928560416,19457,17440
21,1138.592364276834,19304,17267
22,1079.3527777777779,19800,17901
23,1045.4928093407375,21069,19266
24,1050.226627630012,20152,18193
25,1323.6632567599904,16716,14413
26,1095.2423798210584,19783,17804
27,1084.6056324397562,20666,18771
28,1070.6245647058824,21250,19327
29,1062.770435446906,20944,18948
30,1030.157060108252,21062,19258
31,1020.773752050621,21335,19524
32,990.8811674155804,22477,20697
33,993.3178926991151,21696,20004
34,1054.4461257886435,20288,18425
35,996.2295219067973,21523,19809
36,980.6937280838031,22529,20887
37,978.4161649334063,21924,20287
38,1100.816706295875,19346,17345
39,977.1572117334294,22193,20540
40,997.8847692238551,22251,20481
41,972.8064174427329,22657,20924
42,1035.7938685147753,20778,18934
43,991.1367796532218,21743,20026
44,1003.0607021413473,21762,19987
45,1013.4955588452998,21616,19878
46,958.1570954791412,22916,21205
47,973.4280367168701,22442,20785
48,1014.0915558019217,21648,19833
49,1001.537989857077,21690,19822
50,950.7392924466267,22811,21166
51,948.7387474676297,22706,21057
52,992.7294605413648,20984,19151
53,1038.3531753554503,21100,19299
54,992.4419374969997,20831,18957
55,1117.3148148148148,19602,17608
56,1145.2226112248195,18566,16467
57,1035.1235504445303,20696,18787
58,982.5530282015719,21630,19866
59,980.7517717441325,21730,19884
60,1035.4897666600752,20228,18340
61,991.5039477266539,22038,20351
62,991.4513888888889,21744,19943
63,970.799633027523,21800,20053
64,1032.421103117506,20850,18941
65,1009.54961029025,20913,19084
66,1007.1405213270142,21100,19253
67,1000.4379541245191,21057,19190
68,1000.0915612007127,21887,20139
69,983.9693260368664,20832,19028
70,981.3367474048443,21675,19915
71,932.5946186346454,22485,20858
72,953.669175564502,22852,21174
73,928.313790149893,23350,21794
74,958.4246299691455,22363,20721
75,967.0947713887515,22243,20543
76,969.6626590241857,21459,19680
77,960.2408465797464,22396,20690
78,958.199863044967,21905,20162
79,973.8096431663856,21943,20228
